label,class_name,brightness,contrast,red_mean,green_mean,blue_mean
1,automobile,171.2194,85.29167,160.5752,166.08203,187.00098
5,dog,73.95736,52.728207,101.00586,58.759766,62.106445
2,bird,119.2972,41.51631,124.32324,144.67773,88.890625
6,frog,67.85026,48.73264,79.67578,70.48926,53.385742
8,ship,107.44238,50.506817,115.63965,105.29004,101.39746
1,automobile,107.50879,46.6225,108.194336,113.637695,100.694336
0,airplane,111.44824,56.932808,111.86621,109.975586,112.50293
0,airplane,135.90071,53.54559,94.03516,134.44922,179.21777
7,horse,113.041016,50.722908,122.39258,132.91602,83.81445
7,horse,102.5306,51.320076,137.64941,102.743164,67.19922
5,dog,109.260414,54.063232,124.66406,112.69531,90.421875
9,truck,127.11588,66.64436,127.73926,129.01855,124.58984
6,frog,95.793945,50.039925,98.65723,133.41699,55.307617
2,bird,33.33073,41.29892,31.583984,31.25293,37.155273
8,ship,113.43848,53.39752,105.14746,110.71289,124.45508
3,cat,82.12793,62.764446,89.850586,78.63281,77.90039
4,deer,125.49186,43.309563,131.68262,139.0332,105.759766
7,horse,117.45084,48.090256,113.22754,133.7793,105.3457
3,cat,184.65364,73.73482,186.15039,183.40039,184.41016
9,truck,126.720055,65.75735,117.40723,122.02246,140.73047
0,airplane,145.21223,48.0084,154.12402,143.57227,137.94043
1,automobile,118.36491,56.047092,127.41211,123.97461,103.70801
2,bird,122.08268,46.46681,131.67578,151.83398,82.73828
4,deer,149.02051,41.99033,166.71777,160.73047,119.61328
8,ship,90.68164,65.90962,70.05078,90.47461,111.51953
1,automobile,104.62826,65.04846,89.586914,110.95996,113.33789
8,ship,112.86133,53.230595,115.39258,116.57422,106.61719
6,frog,164.12988,48.265,174.6123,175.19043,142.58691
4,deer,54.90918,36.970142,70.83887,66.46094,27.427734
4,deer,137.22168,34.905014,140.55078,138.05469,133.05957
5,dog,127.44629,64.63332,127.44629,127.44629,127.44629
7,horse,124.20345,61.316605,124.55371,127.33496,120.72168
1,automobile,121.88574,58.242004,136.08105,118.67969,110.896484
3,cat,129.67578,77.24836,131.54395,130.74902,126.734375
9,truck,127.166664,67.26645,119.13086,125.69629,136.67285
8,ship,109.904945,94.56652,118.73242,107.47949,103.50293
0,airplane,171.58138,40.79988,173.02246,168.60059,173.1211
1,automobile,151.23177,62.884598,183.71094,147.20703,122.77734
7,horse,108.96289,45.487923,87.69141,108.03516,131.16211
5,dog,100.65918,73.175064,110.69141,106.40918,84.87695
8,ship,134.40071,42.765713,136.83008,138.29785,128.07422
2,bird,68.58041,59.956863,73.734375,73.350586,58.65625
8,ship,160.93391,76.18362,145.3711,158.76367,178.66699
0,airplane,198.8405,83.61502,200.70801,195.71973,200.09375
4,deer,109.85156,62.709877,98.825195,110.34668,120.38281
1,automobile,76.97103,45.824764,75.55859,77.8457,77.50879
8,ship,106.22494,64.92829,108.9707,100.40527,109.29883
9,truck,126.88932,58.146385,150.96875,111.59863,118.100586
8,ship,71.49674,52.290627,66.50781,65.75586,82.22656
2,bird,75.390625,48.284412,85.427734,74.3125,66.43164
9,truck,138.92676,85.95794,135.3164,142.10059,139.36328
9,truck,133.3698,66.18713,141.51074,131.78613,126.8125
2,bird,94.75814,36.79165,110.20703,95.72656,78.34082
7,horse,115.59994,44.798862,131.2627,119.43555,96.10156
5,dog,72.38867,38.15513,82.9043,72.163086,62.098633
7,horse,143.53972,76.864265,145.5752,147.03809,138.00586
3,cat,74.27116,46.6948,73.28125,75.387695,74.14453
8,ship,117.995445,53.791508,117.67676,114.75488,121.55469
8,ship,139.90332,59.317616,131.39648,120.78516,167.52832
4,deer,121.79623,45.2883,133.00098,128.2002,104.1875
4,deer,124.25391,42.861073,128.91895,126.24805,117.59473
2,bird,120.6543,51.9561,133.61133,124.288086,104.06348
7,horse,99.08138,48.17088,96.5625,98.31152,102.37012
1,automobile,172.4095,69.70343,160.26953,166.98047,189.97852
6,frog,85.19857,58.86997,107.36719,90.365234,57.86328
4,deer,97.04427,46.122185,98.961914,107.33789,84.83301
0,airplane,141.40625,62.752525,136.0957,145.53418,142.58887
4,deer,90.86881,37.69637,95.268555,110.75098,66.586914
6,frog,81.83887,43.9061,94.331055,84.990234,66.19531
9,truck,90.67676,53.259457,116.46387,94.3291,61.237305
7,horse,98.94629,47.196247,112.15137,117.66992,67.01758
6,frog,114.38281,48.26006,121.40039,112.37695,109.37109
2,bird,130.54427,34.360195,143.29297,142.9541,105.38574
5,dog,144.11784,72.897484,172.88086,139.26855,120.2041
5,dog,154.8125,91.289925,151.53125,154.68164,158.22461
1,automobile,114.819664,74.33962,111.24609,112.37012,120.84277
7,horse,103.52832,35.660927,125.42676,105.052734,80.10547
2,bird,190.82063,51.401672,193.44531,191.27832,187.73828
2,bird,195.75325,44.663223,173.30371,198.1914,215.76465
2,bird,136.84375,46.693066,143.76172,154.9668,111.802734
9,truck,182.57845,55.39099,183.1748,181.49316,183.06738
5,dog,59.96224,35.291656,62.35254,61.719727,55.814453
4,deer,130.79851,54.969063,178.90137,132.6084,80.88574
2,bird,87.84896,42.331223,86.38574,95.23633,81.924805
7,horse,94.45475,50.81613,117.92578,109.083984,56.354492
8,ship,119.413414,54.17035,112.228516,118.93652,127.075195
1,automobile,158.51399,67.57908,155.59668,159.1123,160.83301
3,cat,120.71615,52.749275,108.328125,119.947266,133.87305
4,deer,141.6657,50.150642,119.48828,141.83984,163.66895
3,cat,116.89323,55.85108,147.07227,111.8291,91.77832
7,horse,95.70345,48.723587,108.37207,101.00586,77.73242
6,frog,99.12272,30.562164,106.91504,96.578125,93.875
9,truck,141.68816,74.40505,135.78418,144.58887,144.6914
8,ship,134.55696,43.991196,113.98535,133.69043,155.99512
0,airplane,136.78874,63.789864,134.46875,132.53906,143.3584
6,frog,148.80078,53.112736,148.0127,172.98535,125.4043
0,airplane,156.90723,20.477858,149.44922,157.24805,164.02441
2,bird,117.73209,41.25937,129.15137,127.53125,96.51367
2,bird,106.61686,45.846252,101.01074,108.18359,110.65625
2,bird,122.473305,43.982357,148.25293,125.55469,93.612305
1,automobile,100.68522,63.605816,88.38086,118.85742,94.81738
8,ship,136.9323,56.486816,134.66797,141.38379,134.74512
4,deer,81.75488,59.85293,86.478516,80.21582,78.57031
0,airplane,106.910805,19.188225,99.47656,104.17969,117.07617
1,automobile,110.84473,62.913486,123.06445,114.515625,94.9541
8,ship,154.55469,57.557842,134.03223,147.54785,182.08398
8,ship,173.55371,60.21944,151.78516,177.54297,191.33301
1,automobile,125.41211,60.928986,139.67383,119.21582,117.34668
5,dog,166.44206,35.208233,174.27637,171.77832,153.27148
7,horse,146.4069,35.40538,165.55176,147.00977,126.65918
6,frog,137.22298,49.71948,157.05371,141.58691,113.02832
4,deer,89.27539,46.146175,112.33984,120.61328,34.873047
5,dog,106.08822,70.77695,120.918945,109.15723,88.18848
8,ship,149.08203,61.94439,109.6543,153.45508,184.13672
7,horse,120.47135,58.05763,140.23242,128.08984,93.0918
1,automobile,108.93229,56.799187,105.512695,109.708984,111.575195
9,truck,158.65462,73.51256,170.5039,157.5039,147.95605
1,automobile,105.274414,55.79075,109.93262,107.59766,98.29297
9,truck,162.12859,84.40632,164.76172,163.44629,158.17773
8,ship,83.07129,56.99668,82.65723,80.88379,85.67285
4,deer,81.3125,46.386276,71.29297,93.55176,79.09277
7,horse,85.60287,64.02886,98.171875,81.336914,77.299805
3,cat,97.50553,41.26417,101.478516,97.52539,93.512695
8,ship,123.82617,59.815346,124.586914,121.74902,125.14258
8,ship,123.2692,65.0194,92.74512,122.978516,154.08398
2,bird,72.523766,39.79985,78.95117,68.83301,69.78711
6,frog,83.03092,50.13516,109.00195,85.65723,54.433594
6,frog,43.05794,52.16655,58.05957,45.770508,25.34375
7,horse,90.234375,68.34677,96.05664,89.737305,84.90918
1,automobile,132.56477,76.261154,131.05664,137.05176,129.58594
6,frog,161.43718,25.919987,169.93848,162.88965,151.4834
8,ship,125.01693,27.487053,118.02051,129.10156,127.92871
1,automobile,99.0332,58.646942,107.93262,97.387695,91.7793
9,truck,155.00879,75.620865,155.03613,149.08203,160.9082
7,horse,93.7819,38.966106,105.41504,96.18848,79.74219
8,ship,173.2461,47.09244,150.29785,175.09766,194.34277
3,cat,172.92058,40.776497,173.52344,178.98535,166.25293
0,airplane,170.80144,66.7403,167.32227,169.18652,175.89551
1,automobile,84.49121,44.453407,90.54883,92.299805,70.625
0,airplane,144.27148,45.107777,130.74805,148.9541,153.1123
8,ship,126.01986,76.07007,133.8291,123.77344,120.45703
8,ship,119.86654,75.67111,164.35254,116.1582,79.08887
3,cat,136.44011,45.05244,134.53418,130.89941,143.88672
0,airplane,170.7168,54.94517,135.86719,186.83496,189.44824
0,airplane,196.4043,71.89462,196.4043,196.4043,196.4043
1,automobile,110.8584,48.197765,110.79297,111.546875,110.23535
5,dog,97.71354,78.46227,107.23535,97.50488,88.40039
0,airplane,107.69336,37.253246,91.4043,110.444336,121.231445
8,ship,139.5905,63.789993,108.52051,139.74023,170.51074
8,ship,156.09016,63.52095,138.09668,142.5293,187.64453
7,horse,101.010414,56.532997,93.512695,109.41992,100.09863
9,truck,101.96289,68.78115,92.368164,103.484375,110.03613
9,truck,103.125,48.91177,117.88281,99.97949,91.512695
0,airplane,122.461266,43.708725,134.57227,119.90723,112.9043
9,truck,99.21354,51.403835,107.953125,102.81543,86.87207
4,deer,103.92871,66.59225,133.02637,103.26758,75.49219
1,automobile,118.77474,61.947662,135.4375,112.33887,108.54785
3,cat,151.84212,56.85908,148.76953,150.73535,156.02148
6,frog,83.61361,50.70046,89.60547,93.62598,67.609375
6,frog,95.98373,48.278027,80.55664,102.2207,105.17383
4,deer,84.5433,58.76314,87.8291,106.55371,59.24707
4,deer,104.589516,34.21778,129.45801,122.6582,61.652344
7,horse,101.99088,79.44178,127.34082,107.512695,71.11914
5,dog,123.61426,38.3746,137.33398,124.79004,108.71875
6,frog,115.76693,50.603794,156.17383,108.51074,82.61621
0,airplane,65.49219,22.929436,71.94043,67.637695,56.898438
8,ship,140.222,74.72071,126.05957,135.58984,159.0166
0,airplane,191.48535,34.2502,199.01562,194.01367,181.42676
3,cat,128.2946,52.998554,158.90137,126.78223,99.200195
2,bird,50.786785,51.92365,44.536133,50.71582,57.1084
8,ship,114.93783,58.513958,93.59375,118.21387,133.00586
4,deer,147.06413,46.59061,138.17871,156.22461,146.78906
6,frog,63.93587,45.918125,67.62402,63.450195,60.7334
9,truck,119.10156,70.04554,134.1582,115.586914,107.55957
9,truck,50.239582,42.898037,51.947266,49.365234,49.40625
7,horse,138.80827,78.52274,164.54785,134.98633,116.890625
0,airplane,144.1989,72.64232,123.03516,149.72461,159.83691
3,cat,82.77604,40.512608,84.4082,74.956055,88.96387
3,cat,160.88542,47.21223,163.87793,163.24414,155.53418
6,frog,107.37826,42.08432,106.56152,109.29492,106.27832
7,horse,111.87012,51.95077,139.39648,112.899414,83.31445
4,deer,125.31608,54.519993,152.48438,131.14844,92.31543
9,truck,124.18978,78.04752,122.975586,118.25488,131.33887
1,automobile,149.12727,72.4044,156.46094,150.98926,139.93164
6,frog,105.18652,32.387077,107.296875,113.84375,94.418945
2,bird,125.3125,51.074814,134.90625,123.081055,117.950195
7,horse,93.729164,72.45527,99.913086,92.01074,89.26367
2,bird,113.37533,57.49505,99.71875,114.424805,125.98242
2,bird,97.46875,64.69388,111.78906,134.63184,45.98535
0,airplane,207.42317,55.884373,195.93848,201.69531,224.63574
6,frog,121.20475,37.82035,138.92285,127.16016,97.53125
7,horse,69.19824,48.81925,70.88965,77.61719,59.08789
5,dog,139.98698,74.27434,152.65234,139.35156,127.95703
7,horse,123.66862,46.10432,143.53613,132.33887,95.13086
6,frog,194.35938,73.83214,198.97363,194.54199,189.5625
8,ship,110.77865,41.06926,84.83301,102.82129,144.68164
9,truck,125.26693,69.90065,117.99121,125.85449,131.95508
0,airplane,126.887695,27.597425,123.57715,124.62793,132.45801
9,truck,157.87793,66.53982,173.72559,156.07324,143.83496
4,deer,156.41927,65.70518,189.6416,152.05957,127.55664
4,deer,60.145832,45.871292,59.979492,67.49121,52.966797
7,horse,130.54199,35.670845,129.01074,132.42383,130.1914
0,airplane,157.22786,61.454857,122.47949,154.69336,194.51074
9,truck,74.05664,52.843895,86.71973,70.50586,64.944336
4,deer,81.8584,39.54528,94.416016,79.83789,71.32129
9,truck,147.87695,78.931305,151.9248,146.87402,144.83203
6,frog,125.76595,48.949,125.083984,126.515625,125.69824
9,truck,96.12891,58.723473,115.62207,86.083984,86.680664
4,deer,119.01432,38.69488,125.19824,144.11816,87.72656
5,dog,89.21875,34.075996,76.98047,87.390625,103.28516
7,horse,128.47298,64.79394,116.50098,122.11426,146.80371
9,truck,138.0957,64.65513,137.78613,135.02832,141.47266
2,bird,101.38705,28.008013,96.9668,114.333984,92.86035
4,deer,105.91927,38.629406,120.4668,122.88086,74.41016
5,dog,119.59473,56.7066,139.20215,122.72656,96.85547
1,automobile,172.1657,70.4764,169.89258,171.80469,174.7998
4,deer,99.64518,40.332203,123.95996,107.22168,67.75391
3,cat,97.03516,34.210487,110.10254,93.88574,87.11719
9,truck,113.62435,68.25104,107.50488,115.80176,117.56641
6,frog,100.595055,56.705837,128.54395,90.899414,82.3418
5,dog,93.41244,65.8994,113.16504,90.50195,76.57031
6,frog,59.391926,40.30373,74.31152,61.32422,42.54004
9,truck,112.71842,52.699177,109.89258,121.27832,106.984375
3,cat,85.77311,39.239685,97.51367,89.76953,70.03613
3,cat,125.075195,61.18164,141.27051,125.015625,108.93945
5,dog,73.788734,44.139782,88.76758,83.36914,49.229492
0,airplane,176.44727,56.266293,147.74023,182.6582,198.94336
7,horse,123.36328,64.18409,128.00879,129.51855,112.5625
2,bird,93.639,50.767315,70.331055,101.762695,108.82324
1,automobile,87.101234,39.519432,86.475586,84.04883,90.7793
3,cat,165.51399,68.88686,187.4375,161.52734,147.57715
6,frog,110.13998,48.297188,152.6377,114.268555,63.51367
4,deer,69.191734,62.575424,83.575195,69.25586,54.74414
0,airplane,168.81836,51.363323,148.96973,170.96875,186.5166
0,airplane,167.10742,35.531506,162.78125,169.46875,169.07227
2,bird,115.77832,40.992313,119.01074,130.52832,97.7959
5,dog,152.35872,44.760796,147.74902,152.94336,156.38379
0,airplane,178.63542,34.249115,169.73828,181.09375,185.07422
1,automobile,93.37109,64.03094,103.02051,98.487305,78.60547
0,airplane,148.84668,63.08528,139.87598,149.82031,156.84375
2,bird,86.4183,37.633934,103.38086,89.28906,66.58496
3,cat,103.35221,49.58021,129.91992,111.552734,68.583984
9,truck,121.069336,41.256817,125.27246,126.493164,111.44238
8,ship,135.46516,65.39581,133.34766,134.54785,138.5
4,deer,126.44694,36.344704,142.25195,133.89062,103.19824
9,truck,145.32063,80.004654,138.81543,137.72461,159.42188
8,ship,177.60254,65.32046,175.1123,173.99121,183.7041
0,airplane,132.29883,67.43341,130.91895,136.61719,129.36035
2,bird,135.34863,41.340137,106.850586,137.47461,161.7207
6,frog,83.90267,24.683939,80.21777,88.68457,82.805664
4,deer,140.91211,53.6783,147.03418,137.68066,138.02148
4,deer,105.475586,49.156853,120.99414,121.59766,73.83496
0,airplane,147.77962,64.90861,146.75293,149.84375,146.74219
1,automobile,96.149086,45.684628,94.174805,103.194336,91.078125
8,ship,158.04167,54.563206,160.71191,159.99316,153.41992
8,ship,115.33496,31.405407,116.87012,120.456055,108.67871
3,cat,102.254234,51.512825,113.37109,102.77051,90.62109
6,frog,142.972,57.303402,155.18262,143.0752,130.6582
9,truck,108.37109,66.78709,106.694336,108.96777,109.45117
6,frog,113.018555,44.318127,118.26758,145.49805,75.29004
6,frog,123.12012,51.09844,128.01465,128.44434,112.90137
7,horse,124.3558,57.248016,123.78906,125.17676,124.10156
8,ship,116.61979,48.665157,112.0918,116.67871,121.08887
2,bird,101.78744,54.719955,113.71777,103.77051,87.87402
4,deer,129.11719,36.98495,129.11719,129.11719,129.11719
5,dog,125.68522,82.321945,141.81348,120.72461,114.51758
7,horse,131.9948,70.425606,144.61914,135.46777,115.89746
6,frog,103.22754,27.659515,100.756836,105.22656,103.69922
5,dog,118.18164,69.61837,132.6289,121.69531,100.2207
3,cat,110.73373,51.198418,122.109375,106.28418,103.80762
0,airplane,169.62207,80.25622,169.62207,169.62207,169.62207
5,dog,145.10384,67.41319,140.88574,143.35449,151.07129
0,airplane,108.19889,42.08232,64.07031,116.87109,143.65527
5,dog,122.87533,53.5552,130.67188,124.259766,113.694336
0,airplane,210.27019,74.67654,211.51172,210.96094,208.33789
8,ship,141.29492,61.361393,157.32617,136.61133,129.94727
2,bird,80.61263,44.868206,87.29883,78.62305,75.916016
6,frog,117.36849,37.609585,117.20215,135.24023,99.663086
7,horse,122.220375,66.3066,130.82617,115.47266,120.362305
3,cat,138.64421,63.26922,184.94629,132.3916,98.59473
8,ship,197.5905,48.214207,196.32227,198.06543,198.38379
2,bird,128.53874,50.22196,137.94043,148.07129,99.60449
1,automobile,165.63835,40.699287,159.45215,165.55176,171.91113
7,horse,116.879234,44.43515,119.62012,118.16699,112.850586
6,frog,99.66537,35.380005,107.45703,108.54492,82.99414
7,horse,105.5306,76.46084,107.853516,119.069336,89.668945
1,automobile,101.845375,70.64851,105.06348,103.28711,97.18555
0,airplane,183.82617,52.49923,152.14648,198.04395,201.28809
9,truck,121.33301,61.57514,122.66113,125.38086,115.95703
5,dog,88.785805,51.021667,91.887695,93.57422,80.89551
5,dog,133.20605,64.43996,135.04395,131.86621,132.70801
0,airplane,129.73242,51.75219,99.63086,129.99414,159.57227
1,automobile,126.15365,61.94425,138.01074,111.140625,129.30957
7,horse,105.72787,65.703255,112.57324,107.03418,97.57617
6,frog,84.31869,42.697365,121.13574,61.26367,70.55664
9,truck,100.88086,50.387615,102.92676,107.33496,92.38086
0,airplane,165.4502,51.135513,113.76074,170.45996,212.12988
4,deer,108.0332,45.27354,127.265625,118.62695,78.20703
7,horse,105.82129,58.72866,118.336914,108.006836,91.12012
7,horse,176.7627,75.72473,190.30957,172.60547,167.37305
1,automobile,152.5677,66.71049,136.4873,150.6416,170.57422
5,dog,151.03093,43.057835,170.87012,134.48633,147.73633
9,truck,139.39876,45.76117,110.56055,138.76562,168.87012
4,deer,86.555336,33.63288,91.44531,111.3125,56.908203
0,airplane,144.35547,36.217327,129.65527,141.93066,161.48047
8,ship,145.07259,42.000282,135.12012,155.05469,145.04297
5,dog,138.22136,38.17506,147.38379,142.89648,124.38379
9,truck,90.35547,54.863636,94.134766,94.918945,82.012695
9,truck,112.29037,69.96221,116.68652,112.68457,107.5
6,frog,74.04004,41.720856,87.15723,73.793945,61.168945
7,horse,142.6543,54.407368,149.72559,145.82227,132.41504
1,automobile,101.220055,61.359245,137.53906,98.990234,67.13086
8,ship,124.15723,41.332848,123.711914,124.14453,124.615234
3,cat,39.22754,37.02283,81.60547,32.296875,3.7802734
2,bird,97.45182,60.771816,105.515625,97.87012,88.96973
3,cat,101.918945,57.109375,104.14258,105.62891,95.98535
8,ship,129.83855,52.306927,108.04883,135.74316,145.72363
2,bird,91.51953,61.797386,95.96777,105.46777,73.12305
2,bird,104.140625,62.289536,140.62793,134.96484,36.8291
4,deer,150.08333,54.514423,176.39648,153.10449,120.74902
6,frog,36.98535,27.772923,29.80957,43.563477,37.583008
0,airplane,219.80957,49.69029,219.80957,219.80957,219.80957
0,airplane,79.05631,51.841965,68.3584,102.04883,66.76172
5,dog,96.34375,35.14652,119.87305,93.961914,75.19629
3,cat,128.61784,50.22099,131.13574,129.3252,125.39258
8,ship,156.53645,36.67575,127.16016,159.2207,183.22852
2,bird,148.9261,43.16526,140.22461,151.88965,154.66406
3,cat,170.81575,53.437305,172.89648,171.50586,168.04492
7,horse,129.82715,49.011726,129.33301,131.89648,128.25195
2,bird,227.41211,47.88664,231.79102,227.19629,223.24902
9,truck,130.85188,85.09416,147.58887,128.67871,116.288086
3,cat,137.39746,55.13608,139.14941,142.45996,130.58301
8,ship,139.51628,43.461254,118.12012,138.92871,161.5
